ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Tenure,Total_Spending,Wines_ratio,MeatProducts_ratio,Fruits_ratio,Fish_ratio,SweetProducts_ratio,GoldProds_ratio,Total_Purchases,WebPurchases_ratio,CatalogPurchases_ratio,StorePurchases_ratio,Cluster,Segment
10812,1978,4,2,46377.0,1,0,2014-01-03,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,47,11,90.0001,0.4111106543214952,0.5111105432105075,0.0,0.044444395061783264,0.033333296296337446,0.0,6,0.3333333333333333,0.16666666666666666,0.5,0,Budget-Conscious Seniors
6963,1947,2,1,77457.0,0,0,2014-05-03,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,78,11,1157.0001,0.5834053082622898,0.34572166415543093,0.00950734576427435,0.01296456240582866,0.038893687217485984,0.00950734576427435,17,0.11764705882352941,0.29411764705882354,0.5882352941176471,2,Luxury Enthusiasts
4440,1964,3,2,64100.0,0,1,2013-10-09,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,61,12,546.0001,0.9322342614955565,0.04945054039367392,0.0,0.0,0.0,0.01831501496061997,17,0.47058823529411764,0.17647058823529413,0.35294117647058826,1,Average Shoppers
6320,1976,3,1,70893.0,0,0,2013-06-02,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,49,12,1508.0001,0.5092837858565129,0.37201589044987465,0.029177716898029383,0.051061004571551424,0.029177716898029383,0.00928381901300935,22,0.2727272727272727,0.2727272727272727,0.45454545454545453,2,Luxury Enthusiasts
520,1974,2,2,34421.0,1,0,2013-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,12,30.0001,0.09999966666777778,0.23333255555814814,0.09999966666777778,0.19999933333555556,0.06666644444518519,0.29999900000333335,3,0.3333333333333333,0.0,0.6666666666666666,0,Budget-Conscious Seniors
8275,1965,4,1,47025.0,1,1,2014-09-02,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,11,20.0001,0.7999960000199999,0.14999925000374997,0.0,0.0,0.0,0.049999750001249996,3,0.3333333333333333,0.0,0.6666666666666666,1,Average Shoppers
9750,1961,4,1,64325.0,0,1,2013-07-02,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,64,12,1307.0001,0.5592960551418473,0.27008414153908633,0.04590665295281921,0.05967864883866497,0.009181330590563842,0.05585309442593004,18,0.5555555555555556,0.16666666666666666,0.2777777777777778,1,Average Shoppers
2607,1953,2,1,40464.0,0,1,2013-11-01,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,72,12,630.0001,0.6730157661879737,0.18730155757118133,0.026984122700932905,0.01111110934744296,0.036507930713026875,0.06507935474930877,18,0.4444444444444444,0.1111111111111111,0.4444444444444444,1,Average Shoppers
7214,1957,2,2,62187.0,0,0,2013-05-07,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,68,12,1283.0001,0.6173031475211889,0.21434137066707945,0.0,0.03507404247279482,0.03507404247279482,0.09820731892382549,17,0.23529411764705882,0.47058823529411764,0.29411764705882354,2,Luxury Enthusiasts
5835,1976,4,1,14849.0,1,0,2013-02-07,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,49,12,65.0001,0.3230764260362676,0.43076856804835684,0.030769183432025487,0.04615377514803823,0.030769183432025487,0.13846132544411469,6,0.3333333333333333,0.0,0.6666666666666666,0,Budget-Conscious Seniors
3896,1984,2,2,27255.0,1,0,2013-07-11,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,12,37.0001,0.59459298758652,0.29729649379326,0.027026953981205453,0.0,0.027026953981205453,0.054053907962410906,4,0.25,0.0,0.75,0,Budget-Conscious Seniors
10350,1950,4,2,54432.0,2,1,2013-09-05,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,75,12,38.0001,0.8684187673190333,0.13157860110894443,0.0,0.0,0.0,0.0,4,0.25,0.0,0.75,1,Average Shoppers
663,1989,4,1,33996.0,0,0,2013-11-09,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,36,12,71.0001,0.563379488197904,0.21126730807421398,0.028168974409895197,0.11267589763958079,0.0,0.08450692322968559,5,0.2,0.2,0.6,0,Budget-Conscious Seniors
10675,1956,4,2,66334.0,0,1,2013-03-04,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,69,12,1161.0001,0.7829456689969277,0.18776914834029731,0.009474590053868213,0.0,0.0,0.0198105064762699,17,0.5294117647058824,0.17647058823529413,0.29411764705882354,1,Average Shoppers
2521,1971,3,2,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,54,12,59.0001,0.38982984774602075,0.22033860959557694,0.01694912381504438,0.03389824763008876,0.03389824763008876,0.3050842286707988,4,0.25,0.25,0.5,0,Budget-Conscious Seniors
10151,1960,2,1,62204.0,0,2,2012-12-09,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0,65,13,946.0001,0.3350951019984036,0.26109933815017566,0.048625787671692636,0.15961943344403454,0.048625787671692636,0.14693444535576689,21,0.19047619047619047,0.23809523809523808,0.5714285714285714,2,Luxury Enthusiasts
7381,1968,2,1,75693.0,0,0,2012-06-12,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,3,11,1,57,13,1442.0001,0.5527045386473968,0.2031899997787795,0.10610262787083025,0.04993064840980247,0.06726767910765055,0.020804436837417697,21,0.5238095238095238,0.19047619047619047,0.2857142857142857,2,Luxury Enthusiasts
4099,1972,2,2,30675.0,1,0,2012-12-11,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,13,62.0001,0.16129006243538316,0.25806409989661305,0.03225801248707663,0.1774190686789215,0.03225801248707663,0.3387091311143046,4,0.25,0.0,0.75,0,Budget-Conscious Seniors
10172,1988,2,1,68655.0,0,0,2012-10-08,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,37,13,1538.0001,0.29648892740644167,0.5409622535135076,0.012353705308601736,0.04876462621816475,0.0767230119165792,0.02470741061720347,20,0.2,0.25,0.55,2,Luxury Enthusiasts
11191,1986,2,1,41411.0,0,0,2013-07-12,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,3,11,0,39,12,139.0001,0.2661868588583749,0.27338109828697965,0.23021566171535127,0.079136633714652,0.021582718285814182,0.1294963097148851,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0,Budget-Conscious Seniors
1411,1952,2,1,82623.0,0,0,2013-10-11,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,3,11,0,73,12,940.0001,0.21702125350837728,0.21702125350837728,0.036170208918062885,0.18297870393843577,0.16276594013128298,0.18404253361249642,15,0.13333333333333333,0.6,0.26666666666666666,2,Luxury Enthusiasts
11030,1976,3,2,33181.0,1,0,2014-03-01,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,3,11,0,49,11,16.0001,0.5624964843969725,0.18749882813232419,0.0,0.0,0.0,0.24999843750976558,3,0.3333333333333333,0.0,0.6666666666666666,0,Budget-Conscious Seniors
175,1986,2,2,71952.0,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,39,12,1443.0001,0.4546084231040594,0.31531529346394366,0.055440051598056025,0.03603603353873641,0.07415106901239993,0.06444905998274013,20,0.4,0.2,0.4,2,Luxury Enthusiasts
2061,1955,2,2,50737.0,0,1,2013-11-05,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0,70,12,99.0001,0.7878779920424323,0.11111099887777891,0.0,0.0,0.0,0.10100999897979901,6,0.3333333333333333,0.0,0.6666666666666666,1,Average Shoppers
6184,1969,4,2,68462.0,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,3,11,0,56,13,1670.0001,0.3359281235971184,0.47005985209222445,0.038323350998601735,0.05029939818566478,0.07664670199720347,0.0287425132489513,14,0.21428571428571427,0.21428571428571427,0.5714285714285714,2,Luxury Enthusiasts
2928,1975,4,1,52614.0,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,50,13,990.0001,0.7969696164677156,0.1434343289460274,0.0,0.012121210896847385,0.009090908172635538,0.03838383450668338,14,0.14285714285714285,0.2857142857142857,0.5714285714285714,1,Average Shoppers
1245,1966,2,1,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,59,13,1371.0001,0.7126184746448961,0.18453682096740912,0.008752734591339564,0.011670312788452751,0.008752734591339564,0.07366884947710799,19,0.21052631578947367,0.15789473684210525,0.631578947368421,1,Average Shoppers
2098,1969,4,2,33581.0,2,0,2013-08-01,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,56,12,17.0001,0.6470550173234275,0.29411591696519435,0.0,0.0,0.0,0.058823183393038866,3,0.3333333333333333,0.0,0.6666666666666666,0,Budget-Conscious Seniors
6878,1954,2,2,27421.0,0,0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0,71,13,324.0001,0.13271600842098508,0.2962962048468504,0.0370370256058563,0.24074066643806594,0.12345675201952098,0.16975303402684136,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,0,Budget-Conscious Seniors
9799,1968,4,1,83664.0,1,1,2013-08-05,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,57,12,1173.0001,0.7382778569243089,0.12872974179627095,0.017902811772991325,0.023870415697321765,0.017902811772991325,0.07331627678463114,16,0.125,0.125,0.75,1,Average Shoppers
2669,1993,2,1,74293.0,0,0,2014-04-05,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,32,11,1127.0001,0.3327417628445641,0.2972493081411439,0.13487132787299663,0.0825199571854519,0.08074533445028088,0.07187222077442584,15,0.3333333333333333,0.26666666666666666,0.4,2,Luxury Enthusiasts
194,1965,2,2,48006.0,1,1,2014-09-06,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,60,11,41.0001,0.5609742415262401,0.2682920285560279,0.0,0.07317055324255306,0.048780368828368705,0.048780368828368705,4,0.25,0.0,0.75,1,Average Shoppers
10882,1976,2,2,53858.0,0,1,2012-09-11,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,3,11,0,49,13,915.0001,0.44480869455642685,0.24153002824808434,0.057923490937323394,0.06338797121442938,0.16393440831317943,0.0284152974409511,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,2,Luxury Enthusiasts
8581,1971,3,2,49505.0,1,1,2013-05-03,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,3,11,0,54,12,751.0001,0.8042608782608685,0.1331557745465014,0.0,0.025299597163835265,0.0,0.03728361687302039,20,0.5,0.1,0.4,1,Average Shoppers
5929,1973,4,2,37401.0,1,0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52,11,48.0001,0.39583250868227354,0.39583250868227354,0.06249986979193793,0.06249986979193793,0.020833289930645975,0.06249986979193793,5,0.4,0.0,0.6,0,Budget-Conscious Seniors
1361,1974,3,2,82584.0,0,0,2013-04-06,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,3,11,1,51,12,1435.0001,0.7498257317194612,0.07177699848243912,0.047386756279668554,0.020209057825152765,0.0634146297272035,0.047386756279668554,15,0.2,0.26666666666666666,0.5333333333333333,2,Luxury Enthusiasts
7284,1953,2,2,48686.0,1,2,2013-04-12,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,72,12,20.0001,0.49999750001249993,0.34999825000874996,0.0,0.09999950000249999,0.0,0.049999750001249996,3,0.3333333333333333,0.0,0.6666666666666666,1,Average Shoppers
8746,1989,2,2,75433.0,1,0,2014-05-04,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,3,11,0,36,11,1188.0001,0.6734006167171198,0.24999997895623075,0.0,0.0,0.028619526210477593,0.047979793941094785,17,0.11764705882352941,0.29411764705882354,0.5882352941176471,2,Luxury Enthusiasts
3725,1961,4,1,84865.0,0,0,2013-09-05,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1,64,12,1688.0001,0.7393364490914426,0.20675354225393708,0.009478672424249265,0.025473932140169898,0.009478672424249265,0.009478672424249265,15,0.13333333333333333,0.26666666666666666,0.6,2,Luxury Enthusiasts
498,1970,2,1,30015.0,1,0,2014-02-02,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,3,11,0,55,11,57.0001,0.4385957217618916,0.38596423515046463,0.0,0.03508765774095133,0.052631486611427,0.08771914435237832,5,0.2,0.0,0.8,0,Budget-Conscious Seniors
10664,1949,3,2,51529.0,0,1,2013-07-09,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,3,11,0,76,12,467.0001,0.8565308658392151,0.07494645076093132,0.00856530865839215,0.012847962987588226,0.0,0.047109197621156826,15,0.6,0.06666666666666667,0.3333333333333333,1,Average Shoppers
5012,1989,2,2,28691.0,1,0,2013-04-07,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,36,12,34.0001,0.14705839100473234,0.38235181661230405,0.11764671280378586,0.23529342560757172,0.0,0.11764671280378586,4,0.25,0.0,0.75,0,Budget-Conscious Seniors
5029,1946,2,2,18100.0,0,0,2013-06-08,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,79,12,14.0001,0.21428418368440225,0.14285612245626816,0.07142806122813408,0.28571224491253633,0.21428418368440225,0.07142806122813408,3,0.0,0.0,1.0,0,Budget-Conscious Seniors
5954,1972,3,1,42618.0,1,0,2013-09-10,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,3,11,0,53,12,192.0001,0.39583312717024627,0.385416465928924,0.07291662868925589,0.06770829806859475,0.026041653103305674,0.05208330620661135,9,0.5555555555555556,0.0,0.4444444444444444,0,Budget-Conscious Seniors
2541,1976,2,2,24027.0,1,0,2013-09-06,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,49,12,48.0001,0.2916660590290437,0.22916618923710574,0.14583302951452184,0.22916618923710574,0.0,0.10416644965322988,5,0.4,0.0,0.6,0,Budget-Conscious Seniors
2276,1955,2,1,57959.0,0,1,2013-02-05,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,3,11,0,70,12,868.0001,0.49539164799635393,0.3709676991972697,0.018433177599864334,0.049539164799635396,0.027649766399796497,0.038018428799720186,22,0.18181818181818182,0.3181818181818182,0.5,2,Luxury Enthusiasts
6233,1976,2,2,65991.0,0,1,2012-07-09,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,3,11,0,49,13,971.0001,0.5221420677505595,0.3748712281286068,0.0195674542155042,0.02574665028355816,0.048403702533089336,0.009268794102080938,24,0.375,0.20833333333333334,0.4166666666666667,2,Luxury Enthusiasts
3225,1984,3,2,42207.0,1,0,2013-01-04,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,0,3,11,1,41,12,265.0001,0.4377356838733269,0.271698010679996,0.04150941829833272,0.011320750444999833,0.06415091918833239,0.17358484015666412,10,0.4,0.1,0.5,0,Budget-Conscious Seniors
1992,1964,2,2,60597.0,0,1,2014-01-01,2,522,0,257,32,16,66,4,2,2,8,7,0,0,0,1,0,0,3,11,1,61,11,893.0001,0.5845464071056655,0.2877939207397625,0.0,0.03583426250456187,0.017917131252280935,0.07390816641565885,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,1,Average Shoppers
2416,1969,4,1,66582.0,0,0,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,3,11,0,56,11,1288.0001,0.6125775921911808,0.32608693120443083,0.01940993638121612,0.012422359283978317,0.029503103299448503,0.0,19,0.10526315789473684,0.42105263157894735,0.47368421052631576,2,Luxury Enthusiasts
9697,1951,2,2,53790.0,0,2,2014-06-03,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,3,11,0,74,11,542.0001,0.618081066774711,0.23431729994145759,0.07749076061056077,0.05166050707370719,0.009225090548876283,0.009225090548876283,17,0.4117647058823529,0.11764705882352941,0.47058823529411764,1,Average Shoppers
1581,1980,2,2,37406.0,1,0,2013-10-10,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,3,11,1,45,12,17.0001,0.11764636678607773,0.47058546714431093,0.0,0.11764636678607773,0.11764636678607773,0.17646955017911659,3,0.3333333333333333,0.0,0.6666666666666666,0,Budget-Conscious Seniors
6619,1978,2,2,38415.0,1,1,2013-02-01,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,3,11,0,47,12,44.0001,0.49999886363894624,0.29545387396846823,0.022727221074497556,0.09090888429799023,0.0,0.09090888429799023,4,0.25,0.0,0.75,0,Budget-Conscious Seniors
916,1972,4,1,41644.0,1,1,2014-09-05,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,3,11,0,53,11,31.0001,0.6451592091638414,0.12903184183276828,0.09677388137457621,0.06451592091638414,0.0,0.06451592091638414,4,0.25,0.0,0.75,1,Average Shoppers
5154,1972,3,1,37760.0,1,0,2013-11-08,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,53,12,54.0001,0.48148058985075953,0.24074029492537977,0.05555545267508764,0.037036968450058425,0.1851848422502921,0.0,5,0.4,0.0,0.6,0,Budget-Conscious Seniors
22,1976,2,1,46310.0,1,0,2012-03-12,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0,49,13,309.0001,0.59870530786236,0.2847895518480415,0.006472489814728216,0.04854367361046162,0.01618122453682054,0.04530742870309751,12,0.5,0.08333333333333333,0.4166666666666667,1,Average Shoppers
9426,1964,3,1,58308.0,0,1,2013-12-01,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,3,11,0,61,12,900.0001,0.7677776924691453,0.0766666581481491,0.0,0.011111109876543348,0.0,0.14444442839506352,11,0.18181818181818182,0.5454545454545454,0.2727272727272727,1,Average Shoppers
8737,1978,2,1,55563.0,0,1,2014-05-04,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,47,11,43.0001,0.6744170362394506,0.20930183883293293,0.02325575987032588,0.04651151974065176,0.0,0.04651151974065176,5,0.4,0.0,0.6,1,Average Shoppers
466,1944,2,2,65275.0,0,0,2013-03-04,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,3,11,0,81,12,746.0001,0.5201071688864385,0.29222516190011233,0.018766753516520976,0.12198389785738635,0.018766753516520976,0.028150130274781464,20,0.2,0.15,0.65,2,Luxury Enthusiasts
4945,1953,2,2,53653.0,0,0,2012-07-11,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,3,11,0,72,13,1210.0001,0.6735536633426724,0.19752064483300458,0.008264462126903956,0.02314049395533108,0.008264462126903956,0.08925619097056273,26,0.38461538461538464,0.15384615384615385,0.46153846153846156,2,Luxury Enthusiasts
10584,1976,2,2,65665.0,0,1,2013-02-12,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,49,12,945.0001,0.23809521289997748,0.40952376618796127,0.1714285532879838,0.11216930029954494,0.0380952340639964,0.03068782744044154,23,0.21739130434782608,0.43478260869565216,0.34782608695652173,2,Luxury Enthusiasts
11025,1961,2,2,36443.0,1,1,2013-03-02,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0,64,12,138.0001,0.4710141514390207,0.33333309178761467,0.0,0.028985486242401274,0.021739114681800956,0.14492743121200635,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1,Average Shoppers
3711,1944,3,2,80184.0,0,0,2014-01-03,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,81,11,1902.0001,0.5441640092447945,0.35226075960774134,0.07045215192154827,0.013144058194318707,0.019978968455364433,0.0,19,0.3157894736842105,0.15789473684210525,0.5263157894736842,2,Luxury Enthusiasts
2532,1987,3,1,73454.0,0,0,2014-01-03,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,38,11,1651.0001,0.5947909997098123,0.21259841231990234,0.044215624214680546,0.03391883501400152,0.00847970875350038,0.10599635941875474,12,0.16666666666666666,0.3333333333333333,0.5,2,Luxury Enthusiasts
35,1987,2,2,25545.0,1,0,2012-08-09,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,3,11,1,38,13,210.0001,0.15238087981862866,0.3047617596372573,0.004761902494332146,0.07619043990931433,0.057142829931985745,0.40476171201823236,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,0,Budget-Conscious Seniors
2258,1986,2,2,32880.0,1,0,2012-04-12,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,39,13,42.0001,0.19047573696253103,0.35714200680474567,0.09523786848126552,0.16666626984221464,0.14285680272189827,0.04761893424063276,4,0.25,0.0,0.75,0,Budget-Conscious Seniors
713,1977,3,2,50353.0,0,0,2014-08-06,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,48,11,442.0001,0.31900445271392475,0.3461537678385141,0.033936643905736676,0.15158367611229048,0.07013573073852246,0.0791855024467189,14,0.2857142857142857,0.2857142857142857,0.42857142857142855,2,Luxury Enthusiasts
4702,1964,2,1,61839.0,0,0,2012-12-08,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,3,11,0,61,13,1895.0001,0.5277044576409258,0.19999998944591085,0.0817941909343435,0.11820579851156736,0.008970975779895737,0.06332453491691109,16,0.25,0.5,0.25,2,Luxury Enthusiasts
3281,1960,4,2,49154.0,1,1,2013-03-11,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,65,12,411.0001,0.5012164230616976,0.16301699196666863,0.024330894323383378,0.07299268297015013,0.06569341467313512,0.172749349696022,13,0.3076923076923077,0.07692307692307693,0.6153846153846154,1,Average Shoppers
10591,1969,2,2,43638.0,0,1,2012-06-08,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,56,13,201.0001,0.31343267988423884,0.41293511794272736,0.049751219029244266,0.03482585332047099,0.0945273161555641,0.0945273161555641,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,0,Budget-Conscious Seniors
5547,1982,4,2,84169.0,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,43,12,1919.0001,0.7701927686194493,0.21000520010394996,0.009900989583064639,0.0,0.009900989583064639,0.0,19,0.3684210526315789,0.3157894736842105,0.3157894736842105,2,Luxury Enthusiasts
10955,1964,2,2,85620.0,0,0,2014-07-01,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,61,11,1600.0001,0.259999983750001,0.5781249638671898,0.028749998203125113,0.037499997656250145,0.06687499582031277,0.028749998203125113,13,0.23076923076923078,0.46153846153846156,0.3076923076923077,2,Luxury Enthusiasts
4368,1980,2,2,47850.0,1,0,2013-03-12,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,45,12,134.0001,0.3134326019159687,0.32089528291396796,0.052238766985994785,0.1492536199599851,0.08955217197599107,0.07462680997999255,7,0.42857142857142855,0.0,0.5714285714285714,0,Budget-Conscious Seniors
5371,1989,2,1,21474.0,1,0,2014-08-04,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,3,11,1,36,11,91.0001,0.06593399347912804,0.26373597391651216,0.17582398261100812,0.12087898804506808,0.0,0.37362596304839224,6,0.5,0.16666666666666666,0.3333333333333333,0,Budget-Conscious Seniors
9240,1971,4,1,60504.0,0,1,2014-07-02,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,3,11,0,54,11,526.0001,0.8707222679235233,0.045627367751451,0.0,0.01140684193786275,0.0076045612919085,0.06463877098122225,16,0.375,0.125,0.5,1,Average Shoppers
9504,1949,3,2,81698.0,0,0,2013-06-11,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,76,12,1008.0001,0.17757934746236634,0.5158729646951424,0.02777777502204613,0.11011903669454001,0.12202379741827407,0.046626979501291715,24,0.125,0.3333333333333333,0.5416666666666666,2,Luxury Enthusiasts
448,1978,4,1,54880.0,1,0,2013-01-03,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,3,11,0,47,12,795.0001,0.38742133491555536,0.17232702234880223,0.10691822554487729,0.12830187065385276,0.056603766464935035,0.14842765428582966,19,0.3157894736842105,0.10526315789473684,0.5789473684210527,0,Budget-Conscious Seniors
8314,1982,2,2,79908.0,0,0,2013-05-04,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0,43,12,1772.0001,0.31433406803983815,0.42945821504186144,0.0727990929571618,0.016365687564013118,0.10440179997732506,0.06264107998639504,18,0.2777777777777778,0.3333333333333333,0.3888888888888889,2,Luxury Enthusiasts
7685,1978,2,2,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,47,12,78.0001,0.38461489151936984,0.15384595660774794,0.10256397107183196,0.10256397107183196,0.10256397107183196,0.15384595660774794,6,0.3333333333333333,0.0,0.6666666666666666,0,Budget-Conscious Seniors
10232,1963,4,1,48799.0,0,1,2013-05-11,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,62,12,331.0001,0.5256795994925682,0.24471291700516104,0.05438064822336912,0.08459211945857419,0.018126882741123042,0.07250753096449217,12,0.25,0.16666666666666666,0.5833333333333334,1,Average Shoppers
9120,1962,2,1,66565.0,0,1,2012-05-12,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,63,13,1065.0001,0.7014083848442831,0.15117369472547468,0.009389670479843147,0.06103285811898046,0.03755868191937259,0.03943661601534122,15,0.26666666666666666,0.13333333333333333,0.6,1,Average Shoppers
10381,1979,2,1,47691.0,0,1,2013-05-07,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,46,12,21.0001,0.6666634920786092,0.1428564625882734,0.0,0.0,0.0,0.19047528345103118,3,0.3333333333333333,0.0,0.6666666666666666,1,Average Shoppers
6818,1974,2,2,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,51,13,369.0001,0.2655825838529583,0.28726279477973043,0.0,0.13279129192647915,0.027100263658465136,0.28726279477973043,11,0.45454545454545453,0.09090909090909091,0.45454545454545453,0,Budget-Conscious Seniors
